hospital_id,Hospital
917,"And Bray Callahan, Allen"
918,And Bray Sons
919,"And Bray, Garcia Little"
920,"And Brennan Hammond Fisher,"
921,"And Brennan Rivera, Mckinney"
922,"And Brennan, Saunders Nichols"
923,"And Brewer Knight, Ortiz"
924,"And Brewer Reynolds, Herrera"
925,And Brewer Sons
926,"And Brewer Thompson, Lloyd"
927,"And Brewer, Marshall Nelson"
928,And Briggs Sons
929,"And Briggs, Banks Daniels"
930,"And Briggs, Rogers Murillo"
931,"And Brock Doyle Cisneros,"
932,"And Brock Lam Johnson,"
933,"And Brock Villarreal, Sanchez"
934,"And Brooks Miles, Rodgers"
935,"And Brooks Rodriguez, Howard"
936,"And Brooks, Petersen Stanley"
937,"And Brooks, Williams Morse"
938,"And Brown Ali, Barton"
939,"And Brown Anderson, Moyer"
940,"And Brown Avila Cruz,"
941,"And Brown Bennett Watson,"
942,"And Brown Blanchard Greer,"
943,"And Brown Burgess, Tran"
944,"And Brown Carlson, Mcintosh"
945,"And Brown Cobb Alvarez,"
946,"And Brown Cohen Jones,"
947,"And Brown Cook Rodriguez,"
948,"And Brown Davis, Singleton"
949,"And Brown Delgado Williams,"
950,"And Brown English, Sullivan"
951,"And Brown Fields Fisher,"
952,"And Brown Figueroa Tucker,"
953,"And Brown Fisher Blair,"
954,"And Brown Gross, Lewis"
955,"And Brown Harper Russo,"
956,"And Brown Horn Chambers,"
957,"And Brown Hughes, Avery"
958,"And Brown Johnson, Jimenez"
959,"And Brown Kidd Burch,"
960,"And Brown Larson Moyer,"
961,"And Brown Lawson, Gardner"
962,"And Brown Lee, Holloway"
963,"And Brown Martinez Johnson,"
964,"And Brown Moss Cannon,"
965,"And Brown Oneal, Shah"
966,"And Brown Owens, Clark"
967,"And Brown Patterson, Galvan"
968,"And Brown Pierce Knight,"
969,"And Brown Ray Walton,"
970,"And Brown Rodriguez Morales,"
971,"And Brown Schmidt, Ochoa"
972,"And Brown Sellers, Sparks"
973,"And Brown Short Nguyen,"
974,And Brown Sons
975,"And Brown Vasquez Long,"
976,"And Brown Vazquez Smith,"
977,"And Brown Vincent, Osborn"
978,"And Brown Walsh Casey,"
979,"And Brown White, Howard"
980,"And Brown White, Jones"
981,"And Brown Wood Montgomery,"
982,"And Brown, Buckley Luna"
983,"And Brown, Clark Hernandez"
984,"And Brown, Escobar Smith"
985,"And Brown, Griffin Roberts"
986,"And Brown, Hines Ross"
987,"And Brown, James Green"
988,"And Brown, Johnson Miller"
989,"And Brown, Robinson Davis"
990,"And Brown, Ruiz Mitchell"
991,"And Brown, Sheppard Stewart"
992,"And Brown, Vazquez White"
993,"And Brown, Wood Andrews"
994,"And Browning Davis, Myers"
995,"And Browning Merritt, Gonzalez"
996,"And Browning Schwartz Brooks,"
997,"And Browning, Dawson George"
998,"And Bruce Williams, Miller"
999,"And Bryan Blackwell, Jackson"
1000,"And Bryan Davis Vasquez,"
1001,"And Bryan Wilson, Williams"
1002,"And Bryant Burton, Perry"
1003,"And Bryant Howard, Guerrero"
1004,"And Bryant Sanders Fields,"
1005,"And Bryant, Butler Webb"
1006,"And Bryant, Smith Clark"
1007,"And Buchanan Campbell Malone,"
1008,"And Buchanan Moreno Pierce,"
1009,"And Buchanan, Boyd Roberts"
1010,"And Buck Stevenson, Garrett"
1011,"And Buckley Davis, Robinson"
1012,"And Buckley Fernandez Moore,"
1013,"And Buckley, Brown Curry"
1014,"And Buckley, Jones Gonzalez"
1015,"And Bullock Costa Hubbard,"
1016,"And Bullock Jefferson, Ponce"
1017,"And Bullock, Cantu Wyatt"
1018,"And Burch Parker, Garrett"
1019,"And Burch White, Jackson"
1020,"And Burgess Bell, Walker"
1021,"And Burke Clark, Johnson"
1022,"And Burke Mccoy Joyce,"
1023,"And Burke Skinner Myers,"
1024,And Burke Sons
1025,"And Burke Wright, Kennedy"
1026,"And Burke, Ford Wright"
1027,"And Burke, Fowler Hoffman"
1028,And Burnett Sons
1029,"And Burnett, Medina Howard"
1030,"And Burnett, Medina Townsend"
1031,"And Burnett, Watson Jordan"
1032,"And Burns Shields, Elliott"
1033,"And Burns, Hernandez Edwards"
1034,"And Burns, Moore Hopkins"
1035,"And Burton Davenport Shepherd,"
1036,"And Bush, Allen Mitchell"
1037,"And Bush, Castillo Williamson"
1038,"And Butler Cordova, Rodriguez"
1039,"And Butler Morgan, Burke"
1040,"And Butler Murray, Gonzales"
1041,"And Butler Rios, Stark"
1042,"And Butler Williams, Jennings"
1043,"And Butler, Henderson Monroe"
1044,"And Butler, King Morton"
1045,"And Byrd Carroll, Washington"
1046,"And Byrd Parsons, Chen"
1047,"And Byrd, Henderson Jones"
1048,"And Cabrera Day, Stephens"
1049,"And Cabrera Kim Mills,"
1050,"And Cabrera Williams, Delacruz"
1051,"And Cain Wilcox Smith,"
1052,"And Cain, Mendoza Gibson"
1053,"And Cain, Phillips Kane"
1054,"And Calderon Cooke Bullock,"
1055,"And Calderon Swanson, Simon"
1056,"And Calderon, Chavez Rodriguez"
1057,"And Caldwell Baker Johnson,"
1058,"And Caldwell, Thompson Saunders"
1059,"And Calhoun Allen Roberts,"
1060,"And Callahan Matthews, Mercado"
1061,"And Camacho Moran, Pace"
1062,"And Camacho Thomas Malone,"
1063,"And Cameron Gross Rush,"
1064,"And Cameron Martinez Moran,"
1065,"And Cameron Salazar Poole,"
1066,"And Campbell Barnes Burke,"
1067,"And Campbell Brown, Jones"
1068,"And Campbell Cook Wiggins,"
1069,"And Campbell Foster, Wells"
1070,"And Campbell Kelly, Cooley"
1071,"And Campbell Peters, Ewing"
1072,"And Campbell Scott, Hutchinson"
1073,"And Campbell Sherman, Torres"
1074,And Campbell Sons
1075,"And Campbell, Beard Andrews"
1076,"And Campbell, Norris Stewart"
1077,"And Campbell, Randolph Williams"
1078,"And Campbell, Sellers Gutierrez"
1079,"And Campbell, Smith Taylor"
1080,"And Campbell, Wiley Cook"
1081,"And Campos Grimes Taylor,"
1082,"And Campos Peck Bernard,"
1083,"And Campos, Crosby Zhang"
1084,"And Campos, White Reed"
1085,"And Cannon, Johnson Salazar"
1086,"And Cantrell Miller, Taylor"
1087,"And Cantu Jackson, Hunter"
1088,"And Cantu Jones Williams,"
1089,"And Cantu, Hunter Wang"
1090,"And Cardenas George Gonzalez,"
1091,"And Cardenas Miller, Fisher"
1092,"And Cardenas Perry Browning,"
1093,"And Carey Cox Oliver,"
1094,"And Carey, Griffin Khan"
1095,"And Carlson Miller, Johnson"
1096,"And Carlson Rodriguez, Kennedy"
1097,"And Carlson, Chaney Foster"
1098,"And Carney Martinez, Johnson"
1099,"And Carney, Sanchez Morrow"
1100,"And Carpenter Campbell, Smith"
1101,"And Carpenter Daniels Brown,"
1102,"And Carpenter Jones Fisher,"
1103,"And Carpenter Thomas Leblanc,"
1104,"And Carpenter Vasquez Leach,"
1105,"And Carpenter, Hernandez Chang"
1106,"And Carr Fleming Edwards,"
1107,"And Carr Mccarthy, Williams"
1108,"And Carr Walker Stout,"
1109,"And Carr, Mendoza Bradley"
1110,"And Carrillo Carroll, Watson"
1111,"And Carrillo Matthews, Rodriguez"
1112,"And Carroll Campos, Johnson"
1113,"And Carroll Hartman, Huang"
1114,"And Carroll Mckinney Griffin,"
1115,"And Carroll Miller, White"
1116,"And Carroll Orr Kelly,"
1117,And Carroll Sons
1118,"And Carroll, Cox Morales"
1119,"And Carroll, Sullivan Evans"
1120,"And Carter Alvarado Cordova,"
1121,"And Carter Campos, Dixon"
1122,"And Carter Collier, Martinez"
1123,"And Carter Davenport Payne,"
1124,"And Carter Gregory, Porter"
1125,"And Carter Hughes, Hooper"
1126,"And Carter Hunter, Thomas"
1127,"And Carter Little Smith,"
1128,"And Carter Nolan Bates,"
1129,And Carter Sons
1130,"And Carter Werner, Mcknight"
1131,"And Carter, Copeland Santos"
1132,"And Carter, Mitchell Mendoza"
1133,"And Case Mccann Davis,"
1134,"And Case Osborn, Cook"
1135,"And Case, Macdonald Houston"
1136,"And Case, West Rodriguez"
1137,And Casey Sons
1138,"And Castaneda Benson Knox,"
1139,"And Castaneda Miller Mitchell,"
1140,"And Castaneda Moon Cooper,"
1141,"And Castaneda Romero Powell,"
1142,"And Castaneda, Mccarty Patterson"
1143,"And Castillo Bell Chavez,"
1144,"And Castillo Chavez, Hayden"
1145,"And Castillo Golden Hall,"
1146,And Castillo Sons
1147,"And Castillo, Gibson Smith"
1148,"And Castillo, Hale Hart"
1149,"And Castillo, Mayer Reyes"
1150,"And Castro Bowman Gonzalez,"
1151,"And Castro Davis Carter,"
1152,"And Castro Shannon, Estrada"
1153,"And Castro, Jones Mendoza"
1154,"And Cervantes Harper, Thomas"
1155,"And Cervantes Woodward, Harris"
1156,"And Cervantes, Ford Weiss"
1157,"And Cervantes, Rodriguez Lynch"
1158,"And Chambers Ball, Taylor"
1159,"And Chambers, Lopez Sloan"
1160,"And Chan, Thompson Walls"
1161,"And Chandler Ramos Sweeney,"
1162,"And Chandler, Conner Miller"
1163,"And Chandler, Rice Leach"
1164,"And Chandler, Smith Adkins"
1165,"And Chaney, Krueger Arellano"
1166,"And Chang Rollins Perry,"
1167,"And Chang Serrano Quinn,"
1168,"And Chang, Franklin Conway"
1169,"And Chapman Farrell Wallace,"
1170,"And Chapman Floyd Kelley,"
1171,"And Chapman Lara Stewart,"
1172,"And Chapman Payne, Werner"
1173,"And Chase Mcknight, Campbell"
1174,"And Chavez Everett, Howard"
1175,"And Chavez Freeman, Smith"
1176,"And Chavez Price, Porter"
1177,"And Chavez Sanders, Gomez"
1178,And Chavez Sons
1179,"And Chavez Villa Atkins,"
1180,"And Chavez, Knight Fisher"
1181,"And Chavez, Martinez Romero"
1182,"And Chavez, Strickland Martin"
1183,"And Chen Garrett, Hodges"
1184,"And Chen Martinez Williams,"
1185,And Chen Sons
1186,"And Chen, Wells Williams"
1187,"And Cherry Matthews Garcia,"
1188,"And Cherry Pham Kramer,"
1189,"And Choi, Campbell Jackson"
1190,"And Christensen Clark Johnson,"
1191,"And Christian Adkins, Wall"
1192,"And Christian Evans Schwartz,"
1193,"And Christian Thompson Lewis,"
1194,"And Chung Garza Rodriguez,"
1195,"And Chung Lozano, Brown"
1196,"And Chung, Lucas Lucas"
1197,"And Church Anderson May,"
1198,"And Cisneros Jackson, Kelly"
1199,"And Cisneros Wilson Patton,"
1200,"And Clark Dunn Sanders,"
1201,"And Clark Gray Carroll,"
1202,"And Clark Johnson, Matthews"
1203,"And Clark Maddox Hamilton,"
1204,"And Clark Moreno, Nolan"
1205,"And Clark Murray Watson,"
1206,"And Clark Preston, Mcdonald"
1207,"And Clark Rivera, Morgan"
1208,"And Clark Ruiz Kent,"
1209,"And Clark Simmons, Ford"
1210,"And Clark Watts, Sanchez"
1211,"And Clark, Carter Rodriguez"
1212,"And Clark, Curry Sweeney"
1213,"And Clark, Frazier Gonzalez"
1214,"And Clark, Mercado Stark"
1215,"And Clark, Silva Patterson"
1216,"And Clark, Sweeney Watkins"
1217,"And Clay, Martinez Thompson"
1218,"And Clay, Morton Cunningham"
1219,"And Clay, Rios Sims"
1220,"And Clayton Walker, Hamilton"
1221,"And Cline Willis, Berry"
1222,"And Cobb, Farmer Hernandez"
1223,"And Cobb, Russell Jenkins"
1224,"And Cochran Crawford, Best"
1225,And Coffey Sons
1226,"And Cohen Fisher, Adams"
1227,"And Cohen Jones, Barnes"
1228,"And Cohen Nelson, Davidson"
1229,"And Cole Fields, Brennan"
1230,"And Cole Green Moore,"
1231,"And Cole Montoya Miller,"
1232,"And Cole Simmons Sanders,"
1233,And Cole Sons
1234,"And Coleman Ballard, Taylor"
1235,"And Coleman Elliott Gonzalez,"
1236,"And Coleman Garrett Johnson,"
1237,"And Coleman Jones Thomas,"
1238,"And Coleman Lee, Rivera"
1239,"And Coleman Pace West,"
1240,And Coleman Sons
1241,"And Coleman, Guerrero Nguyen"
1242,"And Coleman, Perry Owen"
1243,"And Coleman, Ray Ortega"
1244,"And Collins Mcdaniel Morgan,"
1245,"And Collins Raymond Rivera,"
1246,"And Collins Smith Mason,"
1247,"And Collins Stout Carr,"
1248,"And Collins, Avery Watson"
1249,"And Colon Blair Mitchell,"
1250,"And Colon, Hamilton Hall"
1251,"And Combs Potter Cooper,"
1252,"And Compton Macdonald, Duran"
1253,"And Compton Stein Rose,"
1254,And Conley Sons
1255,"And Conley, Greene Grant"
1256,"And Conley, Shields Suarez"
1257,"And Conner Burke Gibson,"
1258,"And Conner Shah Ponce,"
1259,And Conner Sons
1260,"And Conner, Zimmerman Collins"
1261,"And Conrad Boyd, Burnett"
1262,"And Conrad Ponce Washington,"
1263,"And Conrad, Charles Lowery"
1264,"And Contreras Lewis, Flores"
1265,"And Contreras Miller Webster,"
1266,"And Contreras Santiago Fowler,"
1267,"And Contreras, Harvey Jimenez"
1268,"And Conway Cruz, Hayes"
1269,"And Conway George, Huff"
1270,"And Cook Andrews, Jordan"
1271,"And Cook Brown Gilmore,"
1272,"And Cook Case Kim,"
1273,"And Cook Medina Perkins,"
1274,"And Cook Riley, Thomas"
1275,And Cook Sons
1276,"And Cook Thomas Parker,"
1277,"And Cook Walsh Willis,"
1278,"And Cook, Elliott Phillips"
1279,"And Cooper Coleman, Hall"
1280,"And Cooper Diaz Perez,"
1281,"And Cooper Dunn Moore,"
1282,"And Cooper Hunt, White"
1283,"And Cooper Johnson, Johnston"
1284,"And Cooper Merritt Fletcher,"
1285,"And Cooper Miller Brooks,"
1286,"And Cooper Miller, Moreno"
1287,"And Cooper Potter, Landry"
1288,And Cooper Sons
1289,"And Cooper Soto Mccullough,"
1290,"And Cooper, Flores Barnett"
1291,"And Copeland Conway Decker,"
1292,"And Copeland Obrien, Pierce"
1293,"And Copeland Peterson, Cooper"
1294,"And Copeland Webster, Thomas"
1295,"And Copeland, Riley Henderson"
1296,"And Cordova Klein, Spence"
1297,"And Cordova Rollins Schmidt,"
1298,And Cordova Sons
1299,"And Cortez Armstrong, Diaz"
1300,"And Cortez Hayes Wallace,"
1301,And Cortez Sons
1302,"And Cortez Williams, Nguyen"
1303,"And Cox Ibarra Perry,"
1304,"And Cox Lynch, Mcconnell"
1305,"And Cox Martin Clark,"
1306,"And Cox, Lawrence Grimes"
1307,"And Cox, Ortiz Savage"
1308,"And Cox, Ward Valencia"
1309,"And Cox, Yoder Santos"
1310,"And Craig Carlson Gomez,"
1311,"And Craig Smith, Jackson"
1312,And Craig Sons
1313,"And Craig, Cook Dorsey"
1314,"And Craig, Jones Gomez"
1315,"And Craig, Moyer Baker"
1316,"And Craig, Wallace Espinoza"
1317,And Crane Sons
1318,"And Crawford Frazier, Taylor"
1319,"And Crawford Garcia, Acevedo"
1320,"And Crawford Morales White,"
1321,And Crawford Sons
1322,"And Crawford, Campbell Welch"
1323,"And Crawford, Davis Riggs"
1324,"And Crawford, Morgan Ryan"
1325,"And Crosby Carrillo Johnson,"
1326,"And Cross Abbott Dixon,"
1327,"And Cross Roberts Clay,"
1328,And Cross Sons
1329,"And Cross, Horne Medina"
1330,"And Cross, Thomas Allen"
1331,"And Cruz Holt, Smith"
1332,"And Cruz Malone, Wood"
1333,"And Cruz Robinson Jones,"
1334,"And Cruz Robinson, Kelley"
1335,"And Cruz, Thompson Martinez"
1336,"And Cruz, Turner Johnson"
1337,"And Cuevas Johnson, Jackson"
1338,"And Cummings Clark Levine,"
1339,"And Cummings Hill Morris,"
1340,"And Cummings Rowe, Mathews"
1341,"And Cummings Thompson Weiss,"
1342,"And Cummings, Davis Pierce"
1343,"And Cunningham Bailey, Ramirez"
1344,"And Cunningham Boyd Torres,"
1345,"And Cunningham Fisher, Montgomery"
1346,"And Cunningham Martinez, Jones"
1347,"And Cunningham Norris, Adams"
1348,"And Cunningham Paul, Rodriguez"
1349,"And Cunningham, Miller Yates"
1350,"And Curry Reeves Martinez,"
1351,And Curry Sons
1352,"And Curtis Jones, Skinner"
1353,"And Curtis Miranda, Edwards"
1354,"And Curtis, Robles Adkins"
1355,"And Dalton Mueller, Lopez"
1356,"And Dalton Ramirez, Moore"
1357,"And Dalton, Cooper Grant"
1358,"And Dalton, Martin Molina"
1359,"And Daniel Bryan Brown,"
1360,"And Daniel Jackson Burgess,"
1361,"And Daniels, Gray Bailey"
1362,"And Daugherty Nelson, Vasquez"
1363,"And Davenport Davis Hobbs,"
1364,"And Davenport Richard Duncan,"
1365,"And Davenport Riley, Edwards"
1366,"And Davenport, Olsen Flores"
1367,"And David, Rodriguez Scott"
1368,"And Davidson Lawson Clayton,"
1369,"And Davidson Wilcox Walter,"
1370,"And Davidson, Lopez Kim"
1371,"And Davies Ayala Park,"
1372,And Davies Sons
1373,"And Davies Suarez Campos,"
1374,"And Davies, Wilson Ortiz"
1375,"And Davis Ball Lopez,"
1376,"And Davis Bates, Jones"
1377,"And Davis Bennett, Burgess"
1378,"And Davis Blankenship Mcdowell,"
1379,"And Davis Butler Simpson,"
1380,"And Davis Conner, Chen"
1381,"And Davis Davis Caldwell,"
1382,"And Davis Gonzalez, Smith"
1383,"And Davis Hickman Wells,"
1384,"And Davis Hoffman, Moore"
1385,"And Davis Johnson, Hart"
1386,"And Davis Jones Burns,"
1387,"And Davis Jones, Dunn"
1388,"And Davis Kelly, Clark"
1389,"And Davis Mason Lucas,"
1390,"And Davis Maxwell, Edwards"
1391,"And Davis Mcdonald Brown,"
1392,"And Davis Miller, Hartman"
1393,"And Davis Miller, Larson"
1394,"And Davis Moore Moore,"
1395,"And Davis Nelson Andrade,"
1396,"And Davis Perez, Valencia"
1397,"And Davis Powell, Rodriguez"
1398,"And Davis Reyes Khan,"
1399,"And Davis Richards, Frost"
1400,"And Davis Rivera, Pierce"
1401,"And Davis Robertson, Thompson"
1402,"And Davis Salinas Lowe,"
1403,"And Davis Shaw Chan,"
1404,And Davis Sons
1405,"And Davis Torres Mercer,"
1406,"And Davis Webb, Ellis"
1407,"And Davis Williams Espinoza,"
1408,"And Davis Williams, Hill"
1409,"And Davis, Burnett Cook"
1410,"And Davis, Butler Daniel"
1411,"And Davis, Clark Higgins"
1412,"And Davis, Duran Thompson"
1413,"And Davis, Gonzalez Underwood"
1414,"And Davis, Grant Flores"
1415,"And Davis, Harris Banks"
1416,"And Davis, Holland Mathis"
1417,"And Davis, Johnson Mcintosh"
1418,"And Davis, Martin Hughes"
1419,"And Davis, Powell Santos"
1420,"And Davis, Rogers Banks"
1421,"And Davis, Saunders Smith"
1422,"And Davis, Serrano Merritt"
1423,"And Davis, Short Anderson"
1424,"And Davis, Smith Beard"
1425,"And Davis, Stark Shepard"
1426,"And Davis, Walker Archer"
1427,"And Davis, Young Chambers"
1428,"And Dawson Yoder, Page"
1429,"And Dawson, Payne Phillips"
1430,"And Day Herman Wiley,"
1431,"And Day, Lewis Coleman"
1432,"And Day, Rivera Lewis"
1433,"And Dean Benitez Drake,"
1434,"And Dean Brown, Phillips"
1435,And Dean Sons
1436,"And Dean Wade, Walton"
1437,"And Decker Reed Harrison,"
1438,"And Decker Schmitt, Thompson"
1439,And Decker Sons
1440,"And Decker, Warner Farmer"
1441,"And Delacruz Davis, Howard"
1442,"And Delacruz Spencer Newton,"
1443,"And Delacruz, Montes Knight"
1444,"And Deleon Moore Powers,"
1445,"And Deleon, Williams Turner"
1446,"And Delgado Allen, Wilson"
1447,"And Delgado Lopez, Daniels"
1448,"And Delgado Martinez Smith,"
1449,"And Delgado, Johnson Taylor"
1450,"And Dennis Gomez, Humphrey"
1451,"And Dennis Roberts Parker,"
1452,"And Dennis Rodriguez Sims,"
1453,"And Dennis Ross Hopkins,"
1454,"And Dennis Serrano, Davis"
1455,"And Dennis, Barnes Chaney"
1456,"And Dennis, Stanley Meadows"
1457,"And Diaz Dawson, Mendoza"
1458,"And Diaz Hernandez, Sparks"
1459,"And Diaz Phillips Kim,"
1460,And Diaz Sons
1461,"And Diaz, Adams Stevens"
1462,"And Dickerson Good Neal,"
1463,"And Dickerson Terry Sandoval,"
1464,"And Dickerson, Morales Burton"
1465,"And Dickson Fletcher, Walker"
1466,"And Dickson Pratt Robinson,"
1467,"And Dixon Beltran Owens,"
1468,"And Dixon Bennett, Shaw"
1469,"And Dixon Fisher Porter,"
1470,"And Dixon Harris Ward,"
1471,And Dixon Sons
1472,"And Dixon Taylor Hunter,"
1473,"And Dixon Williams, Torres"
1474,"And Dixon, Lucero Young"
1475,"And Dodson Yates Cook,"
1476,"And Dominguez Smith, White"
1477,And Dominguez Sons
1478,"And Dominguez Williams Edwards,"
1479,"And Dominguez, Schmidt Carter"
1480,"And Donaldson Mccall, Benton"
1481,"And Donaldson Reed Quinn,"
1482,"And Donaldson Weber Taylor,"
1483,"And Donovan Caldwell Cunningham,"
1484,"And Donovan Jones Nguyen,"
1485,And Donovan Sons
1486,"And Donovan, Sullivan Jones"
1487,"And Dorsey Brady Richards,"
1488,"And Dorsey, Cox Johnston"
1489,"And Dorsey, Noble Davis"
1490,"And Dougherty Sweeney White,"
1491,And Douglas Sons
1492,"And Douglas, Dunn Warren"
1493,"And Douglas, Johnston Ramsey"
1494,"And Doyle Moore Garcia,"
1495,And Doyle Sons
1496,"And Doyle Thomas Bean,"
1497,"And Drake Chapman, Harvey"
1498,"And Drake, Landry Garcia"
1499,"And Duarte Smith Richard,"
1500,"And Duarte, Robbins Benson"
1501,"And Dudley Zhang Meyer,"
1502,And Duke Sons
1503,"And Duncan Gray Mata,"
1504,"And Duncan Larsen, Jackson"
1505,"And Duncan Williams Hopkins,"
1506,"And Dunlap, Wright Mays"
1507,And Dunn Sons
1508,"And Dunn Tate, Graves"
1509,"And Dunn, Mathews Anthony"
1510,"And Dunn, Thompson Vaughan"
1511,"And Duran Castaneda Sanders,"
1512,"And Duran Garza Cruz,"
1513,And Duran Sons
1514,"And Durham Jones, Flores"
1515,And Durham Sons
1516,"And Dyer Gonzalez Harris,"
1517,"And Dyer Ramos Potter,"
1518,And Dyer Sons
1519,"And Eaton Porter Miller,"
1520,"And Eaton Terry Oneill,"
1521,"And Eaton, Haynes Taylor"
1522,"And Eaton, Johnson Aguirre"
1523,"And Edwards Allen, Brown"
1524,"And Edwards Brown Hanson,"
1525,"And Edwards Brown Murphy,"
1526,"And Edwards Freeman, Moody"
1527,"And Edwards Gallagher Johnson,"
1528,"And Edwards Hernandez, James"
1529,"And Edwards Phillips, Jarvis"
1530,"And Edwards Sanchez, Becker"
1531,And Edwards Sons
1532,"And Edwards, Hancock Owens"
1533,"And Edwards, Howard Rivera"
1534,"And Edwards, Malone Brown"
1535,"And Edwards, Smith Dougherty"
1536,"And Edwards, Smith Johnson"
1537,"And Elliott Haas Reed,"
1538,"And Elliott Richardson Morgan,"
1539,"And Elliott Roman, Obrien"
1540,And Elliott Sons
1541,"And Elliott, Rice Black"
1542,"And Elliott, Sawyer Cortez"
1543,"And Ellis Chandler, Carter"
1544,"And Ellis Hernandez Hunter,"
1545,"And Ellis Olson, Banks"
1546,"And Ellis Smith, Frazier"
1547,"And Ellis Stark Flores,"
1548,"And Ellis, Alvarez Harris"
1549,"And Ellis, Williamson Thomas"
1550,"And Ellison Carrillo, Jones"
1551,"And Ellison Edwards, Bailey"
1552,"And English Sanders, Wilcox"
1553,"And Erickson Cochran Cochran,"
1554,"And Erickson Meyers, Harrison"
1555,"And Erickson Mosley, Jones"
1556,"And Escobar Hamilton, Strickland"
1557,And Esparza Sons
1558,"And Esparza, Stone Campbell"
1559,"And Espinoza Cook, Hawkins"
